mix_code,issue_code,issue_description
DS3-1915,NO_SPECIMEN,Hardened result (id=7634) has no linked specimen
DS3-1916,NO_SPECIMEN,Hardened result (id=7635) has no linked specimen
DS3-1917,NO_SPECIMEN,Hardened result (id=7636) has no linked specimen
DS3-1918,NO_SPECIMEN,Hardened result (id=7637) has no linked specimen
DS3-1919,NO_SPECIMEN,Hardened result (id=7638) has no linked specimen
DS3-1920,NO_SPECIMEN,Hardened result (id=7639) has no linked specimen
DS3-1921,NO_SPECIMEN,Hardened result (id=7640) has no linked specimen
DS3-1922,NO_SPECIMEN,Hardened result (id=7641) has no linked specimen
DS3-1923,NO_SPECIMEN,Hardened result (id=7642) has no linked specimen
DS3-1924,NO_SPECIMEN,Hardened result (id=7643) has no linked specimen
DS3-1925,NO_SPECIMEN,Hardened result (id=7644) has no linked specimen
DS3-1926,NO_SPECIMEN,Hardened result (id=7645) has no linked specimen
DS3-1927,NO_SPECIMEN,Hardened result (id=7646) has no linked specimen
DS3-1928,NO_SPECIMEN,Hardened result (id=7647) has no linked specimen
DS3-1929,NO_SPECIMEN,Hardened result (id=7648) has no linked specimen
DS3-1930,NO_SPECIMEN,Hardened result (id=7649) has no linked specimen
DS3-1931,NO_SPECIMEN,Hardened result (id=7650) has no linked specimen
DS3-1932,NO_SPECIMEN,Hardened result (id=7651) has no linked specimen
DS3-1933,NO_SPECIMEN,Hardened result (id=7652) has no linked specimen
DS3-1934,NO_SPECIMEN,Hardened result (id=7653) has no linked specimen
DS3-1935,NO_SPECIMEN,Hardened result (id=7654) has no linked specimen
DS3-1936,NO_SPECIMEN,Hardened result (id=7655) has no linked specimen
DS3-1937,NO_SPECIMEN,Hardened result (id=7656) has no linked specimen
DS3-1938,NO_SPECIMEN,Hardened result (id=7657) has no linked specimen
DS3-1939,NO_SPECIMEN,Hardened result (id=7658) has no linked specimen
DS3-1940,NO_SPECIMEN,Hardened result (id=7659) has no linked specimen
DS3-1941,NO_SPECIMEN,Hardened result (id=7660) has no linked specimen
DS3-1942,NO_SPECIMEN,Hardened result (id=7661) has no linked specimen
DS3-1943,NO_SPECIMEN,Hardened result (id=7662) has no linked specimen
DS3-1944,NO_SPECIMEN,Hardened result (id=7663) has no linked specimen
DS3-1945,NO_SPECIMEN,Hardened result (id=7664) has no linked specimen
DS3-1946,NO_SPECIMEN,Hardened result (id=7665) has no linked specimen
DS3-1947,NO_SPECIMEN,Hardened result (id=7666) has no linked specimen
DS3-1948,NO_SPECIMEN,Hardened result (id=7667) has no linked specimen
DS3-1949,NO_SPECIMEN,Hardened result (id=7668) has no linked specimen
DS3-1950,NO_SPECIMEN,Hardened result (id=7669) has no linked specimen
DS3-1951,NO_SPECIMEN,Hardened result (id=7670) has no linked specimen
DS3-1952,NO_SPECIMEN,Hardened result (id=7671) has no linked specimen
DS3-1953,NO_SPECIMEN,Hardened result (id=7672) has no linked specimen
DS3-1954,NO_SPECIMEN,Hardened result (id=7673) has no linked specimen
DS3-1955,NO_SPECIMEN,Hardened result (id=7674) has no linked specimen
DS3-1956,NO_SPECIMEN,Hardened result (id=7675) has no linked specimen
DS3-1957,NO_SPECIMEN,Hardened result (id=7676) has no linked specimen
DS3-1958,NO_SPECIMEN,Hardened result (id=7677) has no linked specimen
DS3-1959,NO_SPECIMEN,Hardened result (id=7678) has no linked specimen
DS3-1960,NO_SPECIMEN,Hardened result (id=7679) has no linked specimen
DS3-1961,NO_SPECIMEN,Hardened result (id=7680) has no linked specimen
DS3-1962,NO_SPECIMEN,Hardened result (id=7681) has no linked specimen
DS3-1963,NO_SPECIMEN,Hardened result (id=7682) has no linked specimen
DS3-1964,NO_SPECIMEN,Hardened result (id=7683) has no linked specimen
DS3-1965,NO_SPECIMEN,Hardened result (id=7684) has no linked specimen
DS3-1966,NO_SPECIMEN,Hardened result (id=7685) has no linked specimen
DS3-1967,NO_SPECIMEN,Hardened result (id=7686) has no linked specimen
DS3-1968,NO_SPECIMEN,Hardened result (id=7687) has no linked specimen
DS3-1969,NO_SPECIMEN,Hardened result (id=7688) has no linked specimen
DS3-1970,NO_SPECIMEN,Hardened result (id=7689) has no linked specimen
DS3-1971,NO_SPECIMEN,Hardened result (id=7690) has no linked specimen
DS3-1972,NO_SPECIMEN,Hardened result (id=7691) has no linked specimen
DS3-1973,NO_SPECIMEN,Hardened result (id=7692) has no linked specimen
DS3-1974,NO_SPECIMEN,Hardened result (id=7693) has no linked specimen
DS3-1975,NO_SPECIMEN,Hardened result (id=7694) has no linked specimen
DS3-1976,NO_SPECIMEN,Hardened result (id=7695) has no linked specimen
DS3-1977,NO_SPECIMEN,Hardened result (id=7696) has no linked specimen
DS3-1978,NO_SPECIMEN,Hardened result (id=7697) has no linked specimen
DS3-1979,NO_SPECIMEN,Hardened result (id=7698) has no linked specimen
DS3-1980,NO_SPECIMEN,Hardened result (id=7699) has no linked specimen
DS3-1981,NO_SPECIMEN,Hardened result (id=7700) has no linked specimen
DS3-1982,NO_SPECIMEN,Hardened result (id=7701) has no linked specimen
DS3-1983,NO_SPECIMEN,Hardened result (id=7702) has no linked specimen
DS3-1984,NO_SPECIMEN,Hardened result (id=7703) has no linked specimen
DS3-1985,NO_SPECIMEN,Hardened result (id=7704) has no linked specimen
DS3-1986,NO_SPECIMEN,Hardened result (id=7705) has no linked specimen
DS3-1987,NO_SPECIMEN,Hardened result (id=7706) has no linked specimen
DS3-1988,NO_SPECIMEN,Hardened result (id=7707) has no linked specimen
DS3-1989,NO_SPECIMEN,Hardened result (id=7708) has no linked specimen
DS3-1990,NO_SPECIMEN,Hardened result (id=7709) has no linked specimen
DS3-1991,NO_SPECIMEN,Hardened result (id=7710) has no linked specimen
DS3-1992,NO_SPECIMEN,Hardened result (id=7711) has no linked specimen
DS3-1993,NO_SPECIMEN,Hardened result (id=7712) has no linked specimen
DS3-1994,NO_SPECIMEN,Hardened result (id=7713) has no linked specimen
DS3-1995,NO_SPECIMEN,Hardened result (id=7714) has no linked specimen
DS3-1996,NO_SPECIMEN,Hardened result (id=7715) has no linked specimen
DS3-1997,NO_SPECIMEN,Hardened result (id=7716) has no linked specimen
DS3-1998,NO_SPECIMEN,Hardened result (id=7717) has no linked specimen
DS3-1999,NO_SPECIMEN,Hardened result (id=7718) has no linked specimen
DS3-2000,NO_SPECIMEN,Hardened result (id=7719) has no linked specimen
DS3-2001,NO_SPECIMEN,Hardened result (id=7720) has no linked specimen
DS3-2002,NO_SPECIMEN,Hardened result (id=7721) has no linked specimen
DS3-2003,NO_SPECIMEN,Hardened result (id=7722) has no linked specimen
DS3-2004,NO_SPECIMEN,Hardened result (id=7723) has no linked specimen
DS3-2005,NO_SPECIMEN,Hardened result (id=7724) has no linked specimen
DS3-2006,NO_SPECIMEN,Hardened result (id=7725) has no linked specimen
DS3-2007,NO_SPECIMEN,Hardened result (id=7726) has no linked specimen
DS3-2008,NO_SPECIMEN,Hardened result (id=7727) has no linked specimen
DS3-2009,NO_SPECIMEN,Hardened result (id=7728) has no linked specimen
DS3-2010,NO_SPECIMEN,Hardened result (id=7729) has no linked specimen
DS3-2011,NO_SPECIMEN,Hardened result (id=7730) has no linked specimen
DS3-2012,NO_SPECIMEN,Hardened result (id=7731) has no linked specimen
DS3-2013,NO_SPECIMEN,Hardened result (id=7732) has no linked specimen
DS3-2014,NO_SPECIMEN,Hardened result (id=7733) has no linked specimen
DS3-2015,NO_SPECIMEN,Hardened result (id=7734) has no linked specimen
DS3-2016,NO_SPECIMEN,Hardened result (id=7735) has no linked specimen
DS3-2017,NO_SPECIMEN,Hardened result (id=7736) has no linked specimen
DS3-2018,NO_SPECIMEN,Hardened result (id=7737) has no linked specimen
DS3-2019,NO_SPECIMEN,Hardened result (id=7738) has no linked specimen
DS3-2020,NO_SPECIMEN,Hardened result (id=7739) has no linked specimen
DS3-2021,NO_SPECIMEN,Hardened result (id=7740) has no linked specimen
DS3-2022,NO_SPECIMEN,Hardened result (id=7741) has no linked specimen
DS3-2023,NO_SPECIMEN,Hardened result (id=7742) has no linked specimen
DS3-2024,NO_SPECIMEN,Hardened result (id=7743) has no linked specimen
DS3-2025,NO_SPECIMEN,Hardened result (id=7744) has no linked specimen
DS3-2026,NO_SPECIMEN,Hardened result (id=7745) has no linked specimen
DS3-2027,NO_SPECIMEN,Hardened result (id=7746) has no linked specimen
DS3-2028,NO_SPECIMEN,Hardened result (id=7747) has no linked specimen
DS3-2029,NO_SPECIMEN,Hardened result (id=7748) has no linked specimen
DS3-2030,NO_SPECIMEN,Hardened result (id=7749) has no linked specimen
DS3-2031,NO_SPECIMEN,Hardened result (id=7750) has no linked specimen
DS3-2032,NO_SPECIMEN,Hardened result (id=7751) has no linked specimen
DS3-2033,NO_SPECIMEN,Hardened result (id=7752) has no linked specimen
DS3-2034,NO_SPECIMEN,Hardened result (id=7753) has no linked specimen
DS3-2035,NO_SPECIMEN,Hardened result (id=7754) has no linked specimen
DS3-2036,NO_SPECIMEN,Hardened result (id=7755) has no linked specimen
DS3-2037,NO_SPECIMEN,Hardened result (id=7756) has no linked specimen
DS3-2038,NO_SPECIMEN,Hardened result (id=7757) has no linked specimen
DS3-2039,NO_SPECIMEN,Hardened result (id=7758) has no linked specimen
DS3-2040,NO_SPECIMEN,Hardened result (id=7759) has no linked specimen
DS3-2041,NO_SPECIMEN,Hardened result (id=7760) has no linked specimen
DS3-2042,NO_SPECIMEN,Hardened result (id=7761) has no linked specimen
DS3-2043,NO_SPECIMEN,Hardened result (id=7762) has no linked specimen
DS3-2044,NO_SPECIMEN,Hardened result (id=7763) has no linked specimen
DS3-2045,NO_SPECIMEN,Hardened result (id=7764) has no linked specimen
DS3-2046,NO_SPECIMEN,Hardened result (id=7765) has no linked specimen
DS3-2047,NO_SPECIMEN,Hardened result (id=7766) has no linked specimen
DS3-2048,NO_SPECIMEN,Hardened result (id=7767) has no linked specimen
DS3-2049,NO_SPECIMEN,Hardened result (id=7768) has no linked specimen
DS3-2050,NO_SPECIMEN,Hardened result (id=7769) has no linked specimen
DS3-2051,NO_SPECIMEN,Hardened result (id=7770) has no linked specimen
DS3-2052,NO_SPECIMEN,Hardened result (id=7771) has no linked specimen
DS3-2053,NO_SPECIMEN,Hardened result (id=7772) has no linked specimen
DS3-2054,NO_SPECIMEN,Hardened result (id=7773) has no linked specimen
DS3-2055,NO_SPECIMEN,Hardened result (id=7774) has no linked specimen
DS3-2056,NO_SPECIMEN,Hardened result (id=7775) has no linked specimen
DS3-2057,NO_SPECIMEN,Hardened result (id=7776) has no linked specimen
DS3-2058,NO_SPECIMEN,Hardened result (id=7777) has no linked specimen
DS3-2059,NO_SPECIMEN,Hardened result (id=7778) has no linked specimen
DS3-2060,NO_SPECIMEN,Hardened result (id=7779) has no linked specimen
DS3-2061,NO_SPECIMEN,Hardened result (id=7780) has no linked specimen
DS3-2062,NO_SPECIMEN,Hardened result (id=7781) has no linked specimen
DS3-2063,NO_SPECIMEN,Hardened result (id=7782) has no linked specimen
DS3-2064,NO_SPECIMEN,Hardened result (id=7783) has no linked specimen
DS3-2065,NO_SPECIMEN,Hardened result (id=7784) has no linked specimen
DS3-2066,NO_SPECIMEN,Hardened result (id=7785) has no linked specimen
DS3-2067,NO_SPECIMEN,Hardened result (id=7786) has no linked specimen
DS3-2068,NO_SPECIMEN,Hardened result (id=7787) has no linked specimen
DS3-2069,NO_SPECIMEN,Hardened result (id=7788) has no linked specimen
DS3-2070,NO_SPECIMEN,Hardened result (id=7789) has no linked specimen
DS3-2071,NO_SPECIMEN,Hardened result (id=7790) has no linked specimen
DS3-2072,NO_SPECIMEN,Hardened result (id=7791) has no linked specimen
DS3-2073,NO_SPECIMEN,Hardened result (id=7792) has no linked specimen
DS3-2074,NO_SPECIMEN,Hardened result (id=7793) has no linked specimen
DS3-2075,NO_SPECIMEN,Hardened result (id=7794) has no linked specimen
DS3-2076,NO_SPECIMEN,Hardened result (id=7795) has no linked specimen
DS3-2077,NO_SPECIMEN,Hardened result (id=7796) has no linked specimen
DS3-2078,NO_SPECIMEN,Hardened result (id=7797) has no linked specimen
DS3-2079,NO_SPECIMEN,Hardened result (id=7798) has no linked specimen
DS3-2080,NO_SPECIMEN,Hardened result (id=7799) has no linked specimen
DS3-2081,NO_SPECIMEN,Hardened result (id=7800) has no linked specimen
DS3-2082,NO_SPECIMEN,Hardened result (id=7801) has no linked specimen
DS3-2083,NO_SPECIMEN,Hardened result (id=7802) has no linked specimen
DS3-2084,NO_SPECIMEN,Hardened result (id=7803) has no linked specimen
DS3-2085,NO_SPECIMEN,Hardened result (id=7804) has no linked specimen
DS3-2086,NO_SPECIMEN,Hardened result (id=7805) has no linked specimen
DS3-2087,NO_SPECIMEN,Hardened result (id=7806) has no linked specimen
DS3-2088,NO_SPECIMEN,Hardened result (id=7807) has no linked specimen
DS3-2089,NO_SPECIMEN,Hardened result (id=7808) has no linked specimen
DS3-2090,NO_SPECIMEN,Hardened result (id=7809) has no linked specimen
DS3-2091,NO_SPECIMEN,Hardened result (id=7810) has no linked specimen
DS3-2092,NO_SPECIMEN,Hardened result (id=7811) has no linked specimen
DS3-2093,NO_SPECIMEN,Hardened result (id=7812) has no linked specimen
DS3-2094,NO_SPECIMEN,Hardened result (id=7813) has no linked specimen
DS3-2095,NO_SPECIMEN,Hardened result (id=7814) has no linked specimen
DS3-2096,NO_SPECIMEN,Hardened result (id=7815) has no linked specimen
DS3-2097,NO_SPECIMEN,Hardened result (id=7816) has no linked specimen
DS3-2098,NO_SPECIMEN,Hardened result (id=7817) has no linked specimen
DS3-2099,NO_SPECIMEN,Hardened result (id=7818) has no linked specimen
DS3-2100,NO_SPECIMEN,Hardened result (id=7819) has no linked specimen
DS3-2101,NO_SPECIMEN,Hardened result (id=7820) has no linked specimen
DS3-2102,NO_SPECIMEN,Hardened result (id=7821) has no linked specimen
DS3-2103,NO_SPECIMEN,Hardened result (id=7822) has no linked specimen
DS3-2104,NO_SPECIMEN,Hardened result (id=7823) has no linked specimen
DS3-2105,NO_SPECIMEN,Hardened result (id=7824) has no linked specimen
DS3-2106,NO_SPECIMEN,Hardened result (id=7825) has no linked specimen
DS3-2107,NO_SPECIMEN,Hardened result (id=7826) has no linked specimen
DS3-2108,NO_SPECIMEN,Hardened result (id=7827) has no linked specimen
DS3-2109,NO_SPECIMEN,Hardened result (id=7828) has no linked specimen
DS3-2110,NO_SPECIMEN,Hardened result (id=7829) has no linked specimen
DS3-2111,NO_SPECIMEN,Hardened result (id=7830) has no linked specimen
DS3-2112,NO_SPECIMEN,Hardened result (id=7831) has no linked specimen
DS3-2113,NO_SPECIMEN,Hardened result (id=7832) has no linked specimen
DS3-2114,NO_SPECIMEN,Hardened result (id=7833) has no linked specimen
DS3-2115,NO_SPECIMEN,Hardened result (id=7834) has no linked specimen
DS3-2116,NO_SPECIMEN,Hardened result (id=7835) has no linked specimen
DS3-2117,NO_SPECIMEN,Hardened result (id=7836) has no linked specimen
DS3-2118,NO_SPECIMEN,Hardened result (id=7837) has no linked specimen
DS3-2119,NO_SPECIMEN,Hardened result (id=7838) has no linked specimen
DS3-2120,NO_SPECIMEN,Hardened result (id=7839) has no linked specimen
DS3-2121,NO_SPECIMEN,Hardened result (id=7840) has no linked specimen
DS3-2122,NO_SPECIMEN,Hardened result (id=7841) has no linked specimen
DS3-2123,NO_SPECIMEN,Hardened result (id=7842) has no linked specimen
DS3-2124,NO_SPECIMEN,Hardened result (id=7843) has no linked specimen
DS3-2125,NO_SPECIMEN,Hardened result (id=7844) has no linked specimen
DS3-2126,NO_SPECIMEN,Hardened result (id=7845) has no linked specimen
DS3-2127,NO_SPECIMEN,Hardened result (id=7846) has no linked specimen
DS3-2128,NO_SPECIMEN,Hardened result (id=7847) has no linked specimen
DS3-2129,NO_SPECIMEN,Hardened result (id=7848) has no linked specimen
DS3-2130,NO_SPECIMEN,Hardened result (id=7849) has no linked specimen
DS3-2131,NO_SPECIMEN,Hardened result (id=7850) has no linked specimen
DS3-2132,NO_SPECIMEN,Hardened result (id=7851) has no linked specimen
DS3-2133,NO_SPECIMEN,Hardened result (id=7852) has no linked specimen
DS3-2134,NO_SPECIMEN,Hardened result (id=7853) has no linked specimen
DS3-2135,NO_SPECIMEN,Hardened result (id=7854) has no linked specimen
DS3-2136,NO_SPECIMEN,Hardened result (id=7855) has no linked specimen
DS3-2137,NO_SPECIMEN,Hardened result (id=7856) has no linked specimen
DS3-2138,NO_SPECIMEN,Hardened result (id=7857) has no linked specimen
DS3-2139,NO_SPECIMEN,Hardened result (id=7858) has no linked specimen
DS3-2140,NO_SPECIMEN,Hardened result (id=7859) has no linked specimen
DS3-2141,NO_SPECIMEN,Hardened result (id=7860) has no linked specimen
DS3-2142,NO_SPECIMEN,Hardened result (id=7861) has no linked specimen
DS3-2143,NO_SPECIMEN,Hardened result (id=7862) has no linked specimen
DS3-2144,NO_SPECIMEN,Hardened result (id=7863) has no linked specimen
DS3-2145,NO_SPECIMEN,Hardened result (id=7864) has no linked specimen
DS3-2146,NO_SPECIMEN,Hardened result (id=7865) has no linked specimen
DS3-2147,NO_SPECIMEN,Hardened result (id=7866) has no linked specimen
DS3-2148,NO_SPECIMEN,Hardened result (id=7867) has no linked specimen
DS3-2149,NO_SPECIMEN,Hardened result (id=7868) has no linked specimen
DS3-2150,NO_SPECIMEN,Hardened result (id=7869) has no linked specimen
DS3-2151,NO_SPECIMEN,Hardened result (id=7870) has no linked specimen
DS3-2152,NO_SPECIMEN,Hardened result (id=7871) has no linked specimen
DS3-2153,NO_SPECIMEN,Hardened result (id=7872) has no linked specimen
DS3-2154,NO_SPECIMEN,Hardened result (id=7873) has no linked specimen
DS3-2155,NO_SPECIMEN,Hardened result (id=7874) has no linked specimen
DS3-2156,NO_SPECIMEN,Hardened result (id=7875) has no linked specimen
DS3-2157,NO_SPECIMEN,Hardened result (id=7876) has no linked specimen
DS3-2158,NO_SPECIMEN,Hardened result (id=7877) has no linked specimen
DS3-2159,NO_SPECIMEN,Hardened result (id=7878) has no linked specimen
DS3-2160,NO_SPECIMEN,Hardened result (id=7879) has no linked specimen
DS3-2161,NO_SPECIMEN,Hardened result (id=7880) has no linked specimen
DS3-2162,NO_SPECIMEN,Hardened result (id=7881) has no linked specimen
DS3-2163,NO_SPECIMEN,Hardened result (id=7882) has no linked specimen
DS3-2164,NO_SPECIMEN,Hardened result (id=7883) has no linked specimen
DS3-2165,NO_SPECIMEN,Hardened result (id=7884) has no linked specimen
DS3-2166,NO_SPECIMEN,Hardened result (id=7885) has no linked specimen
DS3-2167,NO_SPECIMEN,Hardened result (id=7886) has no linked specimen
DS3-2168,NO_SPECIMEN,Hardened result (id=7887) has no linked specimen
DS3-2169,NO_SPECIMEN,Hardened result (id=7888) has no linked specimen
DS3-2170,NO_SPECIMEN,Hardened result (id=7889) has no linked specimen
DS3-2171,NO_SPECIMEN,Hardened result (id=7890) has no linked specimen
DS3-2172,NO_SPECIMEN,Hardened result (id=7891) has no linked specimen
DS3-2173,NO_SPECIMEN,Hardened result (id=7892) has no linked specimen
DS3-2174,NO_SPECIMEN,Hardened result (id=7893) has no linked specimen
DS3-2175,NO_SPECIMEN,Hardened result (id=7894) has no linked specimen
DS3-2176,NO_SPECIMEN,Hardened result (id=7895) has no linked specimen
DS3-2177,NO_SPECIMEN,Hardened result (id=7896) has no linked specimen
DS3-2178,NO_SPECIMEN,Hardened result (id=7897) has no linked specimen
DS3-2179,NO_SPECIMEN,Hardened result (id=7898) has no linked specimen
DS3-2180,NO_SPECIMEN,Hardened result (id=7899) has no linked specimen
DS3-2181,NO_SPECIMEN,Hardened result (id=7900) has no linked specimen
DS3-2182,NO_SPECIMEN,Hardened result (id=7901) has no linked specimen
DS3-2183,NO_SPECIMEN,Hardened result (id=7902) has no linked specimen
DS3-2184,NO_SPECIMEN,Hardened result (id=7903) has no linked specimen
DS3-2185,NO_SPECIMEN,Hardened result (id=7904) has no linked specimen
DS3-2186,NO_SPECIMEN,Hardened result (id=7905) has no linked specimen
DS3-2187,NO_SPECIMEN,Hardened result (id=7906) has no linked specimen
DS3-2188,NO_SPECIMEN,Hardened result (id=7907) has no linked specimen
DS3-2189,NO_SPECIMEN,Hardened result (id=7908) has no linked specimen
DS3-2190,NO_SPECIMEN,Hardened result (id=7909) has no linked specimen
DS3-2191,NO_SPECIMEN,Hardened result (id=7910) has no linked specimen
DS3-2192,NO_SPECIMEN,Hardened result (id=7911) has no linked specimen
DS3-2193,NO_SPECIMEN,Hardened result (id=7912) has no linked specimen
DS3-2194,NO_SPECIMEN,Hardened result (id=7913) has no linked specimen
DS3-2195,NO_SPECIMEN,Hardened result (id=7914) has no linked specimen
DS3-2196,NO_SPECIMEN,Hardened result (id=7915) has no linked specimen
DS3-2197,NO_SPECIMEN,Hardened result (id=7916) has no linked specimen
DS3-2198,NO_SPECIMEN,Hardened result (id=7917) has no linked specimen
DS3-2199,NO_SPECIMEN,Hardened result (id=7918) has no linked specimen
DS3-2200,NO_SPECIMEN,Hardened result (id=7919) has no linked specimen
DS3-2201,NO_SPECIMEN,Hardened result (id=7920) has no linked specimen
DS3-2202,NO_SPECIMEN,Hardened result (id=7921) has no linked specimen
DS3-2203,NO_SPECIMEN,Hardened result (id=7922) has no linked specimen
DS3-2204,NO_SPECIMEN,Hardened result (id=7923) has no linked specimen
DS3-2205,NO_SPECIMEN,Hardened result (id=7924) has no linked specimen
DS3-2206,NO_SPECIMEN,Hardened result (id=7925) has no linked specimen
DS3-2207,NO_SPECIMEN,Hardened result (id=7926) has no linked specimen
DS3-2208,NO_SPECIMEN,Hardened result (id=7927) has no linked specimen
DS3-2209,NO_SPECIMEN,Hardened result (id=7928) has no linked specimen
DS3-2210,NO_SPECIMEN,Hardened result (id=7929) has no linked specimen
DS3-2211,NO_SPECIMEN,Hardened result (id=7930) has no linked specimen
DS3-2212,NO_SPECIMEN,Hardened result (id=7931) has no linked specimen
DS3-2213,NO_SPECIMEN,Hardened result (id=7932) has no linked specimen
DS3-2214,NO_SPECIMEN,Hardened result (id=7933) has no linked specimen
DS3-2215,NO_SPECIMEN,Hardened result (id=7934) has no linked specimen
DS3-2216,NO_SPECIMEN,Hardened result (id=7935) has no linked specimen
DS3-2217,NO_SPECIMEN,Hardened result (id=7936) has no linked specimen
DS3-2218,NO_SPECIMEN,Hardened result (id=7937) has no linked specimen
DS3-2219,NO_SPECIMEN,Hardened result (id=7938) has no linked specimen
DS3-2220,NO_SPECIMEN,Hardened result (id=7939) has no linked specimen
DS3-2221,NO_SPECIMEN,Hardened result (id=7940) has no linked specimen
DS3-2222,NO_SPECIMEN,Hardened result (id=7941) has no linked specimen
DS3-2223,NO_SPECIMEN,Hardened result (id=7942) has no linked specimen
DS3-2224,NO_SPECIMEN,Hardened result (id=7943) has no linked specimen
DS3-2225,NO_SPECIMEN,Hardened result (id=7944) has no linked specimen
DS3-2226,NO_SPECIMEN,Hardened result (id=7945) has no linked specimen
DS3-2227,NO_SPECIMEN,Hardened result (id=7946) has no linked specimen
DS3-2228,NO_SPECIMEN,Hardened result (id=7947) has no linked specimen
DS3-2229,NO_SPECIMEN,Hardened result (id=7948) has no linked specimen
DS3-2230,NO_SPECIMEN,Hardened result (id=7949) has no linked specimen
DS3-2231,NO_SPECIMEN,Hardened result (id=7950) has no linked specimen
DS3-2232,NO_SPECIMEN,Hardened result (id=7951) has no linked specimen
DS3-2233,NO_SPECIMEN,Hardened result (id=7952) has no linked specimen
DS3-2234,NO_SPECIMEN,Hardened result (id=7953) has no linked specimen
DS3-2235,NO_SPECIMEN,Hardened result (id=7954) has no linked specimen
DS3-2236,NO_SPECIMEN,Hardened result (id=7955) has no linked specimen
DS3-2237,NO_SPECIMEN,Hardened result (id=7956) has no linked specimen
DS3-2238,NO_SPECIMEN,Hardened result (id=7957) has no linked specimen
DS3-2239,NO_SPECIMEN,Hardened result (id=7958) has no linked specimen
DS3-2240,NO_SPECIMEN,Hardened result (id=7959) has no linked specimen
DS3-2241,NO_SPECIMEN,Hardened result (id=7960) has no linked specimen
DS3-2242,NO_SPECIMEN,Hardened result (id=7961) has no linked specimen
DS3-2243,NO_SPECIMEN,Hardened result (id=7962) has no linked specimen
DS3-2244,NO_SPECIMEN,Hardened result (id=7963) has no linked specimen
DS3-2245,NO_SPECIMEN,Hardened result (id=7964) has no linked specimen
DS3-2246,NO_SPECIMEN,Hardened result (id=7965) has no linked specimen
DS3-2247,NO_SPECIMEN,Hardened result (id=7966) has no linked specimen
DS3-2248,NO_SPECIMEN,Hardened result (id=7967) has no linked specimen
DS3-2249,NO_SPECIMEN,Hardened result (id=7968) has no linked specimen
DS3-2250,NO_SPECIMEN,Hardened result (id=7969) has no linked specimen
DS3-2251,NO_SPECIMEN,Hardened result (id=7970) has no linked specimen
DS3-2252,NO_SPECIMEN,Hardened result (id=7971) has no linked specimen
DS3-2253,NO_SPECIMEN,Hardened result (id=7972) has no linked specimen
DS3-2254,NO_SPECIMEN,Hardened result (id=7973) has no linked specimen
DS3-2255,NO_SPECIMEN,Hardened result (id=7974) has no linked specimen
DS3-2256,NO_SPECIMEN,Hardened result (id=7975) has no linked specimen
DS3-2257,NO_SPECIMEN,Hardened result (id=7976) has no linked specimen
DS3-2258,NO_SPECIMEN,Hardened result (id=7977) has no linked specimen
DS3-2259,NO_SPECIMEN,Hardened result (id=7978) has no linked specimen
DS3-2260,NO_SPECIMEN,Hardened result (id=7979) has no linked specimen
DS3-2261,NO_SPECIMEN,Hardened result (id=7980) has no linked specimen
DS3-2262,NO_SPECIMEN,Hardened result (id=7981) has no linked specimen
DS3-2263,NO_SPECIMEN,Hardened result (id=7982) has no linked specimen
DS3-2264,NO_SPECIMEN,Hardened result (id=7983) has no linked specimen
DS3-2265,NO_SPECIMEN,Hardened result (id=7984) has no linked specimen
DS3-2266,NO_SPECIMEN,Hardened result (id=7985) has no linked specimen
DS3-2267,NO_SPECIMEN,Hardened result (id=7986) has no linked specimen
DS3-2268,NO_SPECIMEN,Hardened result (id=7987) has no linked specimen
DS3-2269,NO_SPECIMEN,Hardened result (id=7988) has no linked specimen
DS3-2270,NO_SPECIMEN,Hardened result (id=7989) has no linked specimen
DS3-2271,NO_SPECIMEN,Hardened result (id=7990) has no linked specimen
DS3-2272,NO_SPECIMEN,Hardened result (id=7991) has no linked specimen
DS3-2273,NO_SPECIMEN,Hardened result (id=7992) has no linked specimen
DS3-2274,NO_SPECIMEN,Hardened result (id=7993) has no linked specimen
DS3-2275,NO_SPECIMEN,Hardened result (id=7994) has no linked specimen
DS3-2276,NO_SPECIMEN,Hardened result (id=7995) has no linked specimen
DS3-2277,NO_SPECIMEN,Hardened result (id=7996) has no linked specimen
DS3-2278,NO_SPECIMEN,Hardened result (id=7997) has no linked specimen
DS3-2279,NO_SPECIMEN,Hardened result (id=7998) has no linked specimen
DS3-2280,NO_SPECIMEN,Hardened result (id=7999) has no linked specimen
DS3-2281,NO_SPECIMEN,Hardened result (id=8000) has no linked specimen
DS3-2282,NO_SPECIMEN,Hardened result (id=8001) has no linked specimen
DS3-2283,NO_SPECIMEN,Hardened result (id=8002) has no linked specimen
DS3-2284,NO_SPECIMEN,Hardened result (id=8003) has no linked specimen
DS3-2285,NO_SPECIMEN,Hardened result (id=8004) has no linked specimen
DS3-2286,NO_SPECIMEN,Hardened result (id=8005) has no linked specimen
DS3-2287,NO_SPECIMEN,Hardened result (id=8006) has no linked specimen
DS3-2288,NO_SPECIMEN,Hardened result (id=8007) has no linked specimen
DS3-2289,NO_SPECIMEN,Hardened result (id=8008) has no linked specimen
DS3-2290,NO_SPECIMEN,Hardened result (id=8009) has no linked specimen
DS3-2291,NO_SPECIMEN,Hardened result (id=8010) has no linked specimen
