mix_id,w_c_ratio,w_b_ratio,k_flag,wb_k_reported
7665,0.45,0.45,FALSE,
7664,0.45,0.45,FALSE,
7663,0.45,0.45,FALSE,
7662,0.45,0.45,FALSE,
4456,,0.45,FALSE,
7661,0.45,0.45,FALSE,
7681,0.45,0.45,FALSE,
7660,0.45,0.45,FALSE,
7680,0.45,0.45,FALSE,
7659,0.45,0.45,FALSE,
7658,0.45,0.45,FALSE,
7679,0.45,0.45,FALSE,
7678,0.45,0.45,FALSE,
7677,0.45,0.45,FALSE,
7676,0.45,0.45,FALSE,
7675,0.45,0.45,FALSE,
7674,0.45,0.45,FALSE,
7650,0.45,0.45,FALSE,
7649,0.45,0.45,FALSE,
7648,0.45,0.45,FALSE,
7647,0.45,0.45,FALSE,
7646,0.45,0.45,FALSE,
7645,0.45,0.45,FALSE,
7644,0.45,0.45,FALSE,
7643,0.45,0.45,FALSE,
7657,0.45,0.45,FALSE,
7656,0.45,0.45,FALSE,
7673,0.45,0.45,FALSE,
7655,0.45,0.45,FALSE,
7654,0.45,0.45,FALSE,
7672,0.45,0.45,FALSE,
7671,0.45,0.45,FALSE,
7670,0.45,0.45,FALSE,
7669,0.45,0.45,FALSE,
7668,0.45,0.45,FALSE,
7667,0.45,0.45,FALSE,
7666,0.45,0.45,FALSE,
12753,,0.45,TRUE,0.45
6519,,0.45,FALSE,
23465,,0.45,FALSE,
23466,,0.45,FALSE,
23467,,0.45,FALSE,
23468,,0.45,FALSE,
6520,,0.45,FALSE,
23626,,0.45,FALSE,
23625,,0.45,FALSE,
23624,,0.45,FALSE,
23623,,0.45,FALSE,
23303,,0.45,FALSE,
23302,,0.45,FALSE,
23231,,0.45,FALSE,
23230,,0.45,FALSE,
23464,,0.45,FALSE,
6521,,0.45,FALSE,
6624,,0.45,FALSE,
6618,,0.45,FALSE,
6606,,0.45,FALSE,
6462,,0.45,FALSE,
6463,,0.45,FALSE,
6464,,0.45,FALSE,
6541,,0.45,FALSE,
6600,,0.45,FALSE,
6588,,0.45,FALSE,
6582,,0.45,FALSE,
6570,,0.45,FALSE,
6549,,0.45,FALSE,
6547,,0.45,FALSE,
6546,,0.45,FALSE,
6548,,0.45,FALSE,
6544,,0.45,FALSE,
6543,,0.45,FALSE,
6503,,0.45,FALSE,
6504,,0.45,FALSE,
6505,,0.45,FALSE,
6545,,0.45,FALSE,
23263,,0.45,FALSE,
23262,,0.45,FALSE,
23261,,0.45,FALSE,
23260,,0.45,FALSE,
5574,,0.45,FALSE,
5575,,0.45,FALSE,
5573,,0.45,FALSE,
5720,,0.449,FALSE,
13291,,0.449,TRUE,0.45
4776,,0.449,FALSE,
4777,,0.449,FALSE,
13289,,0.449,TRUE,0.45
4774,,0.449,FALSE,
13290,,0.449,TRUE,0.45
13292,,0.449,TRUE,0.45
4775,,0.449,FALSE,
23718,,0.448,FALSE,
1032,0.61,0.448,FALSE,
13722,,0.448,TRUE,0.4
875,0.61,0.447,FALSE,
5725,,0.447,FALSE,
5722,,0.447,FALSE,
6551,,0.446,FALSE,
6552,,0.446,FALSE,
6553,,0.446,FALSE,
13723,,0.446,TRUE,0.4
6550,,0.446,FALSE,
13397,,0.445,TRUE,0.49
13127,,0.444,TRUE,0.43
13487,,0.444,TRUE,0.41
5428,,0.444,FALSE,
404,1.14,0.444,FALSE,
938,1.48,0.444,FALSE,
7613,0.44,0.44,FALSE,
7612,0.44,0.44,FALSE,
7634,0.44,0.44,FALSE,
23405,,0.44,FALSE,
7633,0.44,0.44,FALSE,
7632,0.44,0.44,FALSE,
7631,0.44,0.44,FALSE,
7630,0.44,0.44,FALSE,
7629,0.44,0.44,FALSE,
7628,0.44,0.44,FALSE,
7627,0.44,0.44,FALSE,
7626,0.44,0.44,FALSE,
5349,,0.44,FALSE,
13358,,0.44,TRUE,0.44
13356,,0.44,TRUE,0.44
13357,,0.44,TRUE,0.44
13355,,0.44,TRUE,0.44
572,0.73,0.44,FALSE,
563,0.73,0.44,FALSE,
5421,,0.44,FALSE,
7625,0.44,0.44,FALSE,
7624,0.44,0.44,FALSE,
7623,0.44,0.44,FALSE,
7622,0.44,0.44,FALSE,
7621,0.44,0.44,FALSE,
7620,0.44,0.44,FALSE,
7611,0.44,0.44,FALSE,
7619,0.44,0.44,FALSE,
7642,0.44,0.44,FALSE,
7641,0.44,0.44,FALSE,
7640,0.44,0.44,FALSE,
7639,0.44,0.44,FALSE,
7638,0.44,0.44,FALSE,
7637,0.44,0.44,FALSE,
7636,0.44,0.44,FALSE,
7635,0.44,0.44,FALSE,
7618,0.44,0.44,FALSE,
7617,0.44,0.44,FALSE,
7616,0.44,0.44,FALSE,
7615,0.44,0.44,FALSE,
7614,0.44,0.44,FALSE,
23826,,0.44,FALSE,
23451,,0.44,FALSE,
23398,,0.44,FALSE,
5324,,0.44,FALSE,
23426,,0.44,FALSE,
23590,,0.44,FALSE,
23589,,0.44,FALSE,
23588,,0.44,FALSE,
23587,,0.44,FALSE,
5867,,0.439,FALSE,
5930,,0.439,FALSE,
5963,,0.439,FALSE,
5866,,0.439,FALSE,
5929,,0.439,FALSE,
5865,,0.439,FALSE,
5992,,0.439,FALSE,
5995,,0.439,FALSE,
5896,,0.439,FALSE,
5864,,0.439,FALSE,
5899,,0.439,FALSE,
5993,,0.439,FALSE,
5897,,0.439,FALSE,
5898,,0.439,FALSE,
5994,,0.439,FALSE,
5960,,0.439,FALSE,
5961,,0.439,FALSE,
928,0.74,0.439,FALSE,
5962,,0.439,FALSE,
5928,,0.439,FALSE,
5931,,0.439,FALSE,
317,0.58,0.438,FALSE,
319,0.58,0.438,FALSE,
13132,,0.438,TRUE,0.4
318,0.58,0.438,FALSE,
316,0.58,0.438,FALSE,
315,0.58,0.438,FALSE,
468,0.91,0.437,FALSE,
442,0.91,0.437,FALSE,
429,0.91,0.437,FALSE,
455,0.91,0.437,FALSE,
416,0.91,0.437,FALSE,
991,0.74,0.437,FALSE,
307,0.58,0.435,FALSE,
306,0.58,0.435,FALSE,
309,0.58,0.435,FALSE,
4857,,0.435,FALSE,
4859,,0.435,FALSE,
308,0.58,0.435,FALSE,
4841,,0.435,FALSE,
4842,,0.435,FALSE,
4856,,0.435,FALSE,
4843,,0.435,FALSE,
4858,,0.435,FALSE,
305,0.58,0.435,FALSE,
4840,,0.435,FALSE,
23526,,0.434,FALSE,
23521,,0.434,FALSE,
23525,,0.434,FALSE,
954,1.17,0.434,FALSE,
950,1.17,0.434,FALSE,
23510,,0.434,FALSE,
23529,,0.434,FALSE,
23528,,0.434,FALSE,
23522,,0.434,FALSE,
23512,,0.434,FALSE,
23523,,0.434,FALSE,
23524,,0.434,FALSE,
931,1.2,0.433,FALSE,
887,1.16,0.433,FALSE,
891,1.16,0.433,FALSE,
13117,,0.433,TRUE,0.43
5481,,0.432,FALSE,
5528,,0.432,FALSE,
5541,,0.432,FALSE,
5517,,0.432,FALSE,
5492,,0.432,FALSE,
5504,,0.432,FALSE,
5516,,0.432,FALSE,
5529,,0.432,FALSE,
5540,,0.432,FALSE,
5480,,0.432,FALSE,
5493,,0.432,FALSE,
5505,,0.432,FALSE,
6166,,0.431,FALSE,
4784,,0.431,FALSE,
6215,,0.431,FALSE,
6216,,0.431,FALSE,
6196,,0.431,FALSE,
6195,,0.431,FALSE,
6185,,0.431,FALSE,
6175,,0.431,FALSE,
6186,,0.431,FALSE,
4781,,0.431,FALSE,
6176,,0.431,FALSE,
6205,,0.431,FALSE,
4778,,0.431,FALSE,
6206,,0.431,FALSE,
6165,,0.431,FALSE,
4787,,0.431,FALSE,
13380,,0.43,TRUE,0.43
400,0.43,0.43,FALSE,
13151,,0.43,TRUE,0.43
907,1.33,0.43,FALSE,
13364,,0.43,TRUE,0.43
13363,,0.43,TRUE,0.43
13153,,0.43,TRUE,0.43
13362,,0.43,TRUE,0.43
13154,,0.43,TRUE,0.43
13155,,0.43,TRUE,0.43
5272,,0.43,FALSE,
5292,,0.43,FALSE,
5293,,0.43,FALSE,
5749,,0.43,FALSE,
5748,,0.43,FALSE,
6219,,0.43,FALSE,
6220,,0.43,FALSE,
6221,,0.43,FALSE,
6222,,0.43,FALSE,
6223,,0.43,FALSE,
5747,,0.43,FALSE,
5746,,0.43,FALSE,
23800,,0.43,FALSE,
23558,,0.43,FALSE,
23557,,0.43,FALSE,
23556,,0.43,FALSE,
23555,,0.43,FALSE,
5311,,0.43,FALSE,
13361,,0.43,TRUE,0.43
13365,,0.43,TRUE,0.43
13379,,0.43,TRUE,0.43
5745,,0.43,FALSE,
5744,,0.43,FALSE,
5742,,0.43,FALSE,
5334,,0.43,FALSE,
5341,,0.43,FALSE,
5741,,0.43,FALSE,
5740,,0.43,FALSE,
5739,,0.43,FALSE,
5738,,0.43,FALSE,
5737,,0.43,FALSE,
5736,,0.43,FALSE,
13378,,0.43,TRUE,0.43
5359,,0.43,FALSE,
5366,,0.43,FALSE,
13377,,0.43,TRUE,0.43
13376,,0.43,TRUE,0.43
13375,,0.43,TRUE,0.43
13374,,0.43,TRUE,0.43
13373,,0.43,TRUE,0.43
13372,,0.43,TRUE,0.43
13371,,0.43,TRUE,0.43
13370,,0.43,TRUE,0.43
5735,,0.43,FALSE,
7594,0.43,0.43,FALSE,
7593,0.43,0.43,FALSE,
7592,0.43,0.43,FALSE,
7591,0.43,0.43,FALSE,
7610,0.43,0.43,FALSE,
7590,0.43,0.43,FALSE,
7589,0.43,0.43,FALSE,
7609,0.43,0.43,FALSE,
7588,0.43,0.43,FALSE,
7608,0.43,0.43,FALSE,
7607,0.43,0.43,FALSE,
7606,0.43,0.43,FALSE,
7605,0.43,0.43,FALSE,
7604,0.43,0.43,FALSE,
7603,0.43,0.43,FALSE,
7587,0.43,0.43,FALSE,
7586,0.43,0.43,FALSE,
7602,0.43,0.43,FALSE,
7601,0.43,0.43,FALSE,
7600,0.43,0.43,FALSE,
7599,0.43,0.43,FALSE,
7598,0.43,0.43,FALSE,
7597,0.43,0.43,FALSE,
7596,0.43,0.43,FALSE,
23574,,0.43,FALSE,
23573,,0.43,FALSE,
7595,0.43,0.43,FALSE,
23572,,0.43,FALSE,
23571,,0.43,FALSE,
13367,,0.43,TRUE,0.43
13369,,0.43,TRUE,0.43
5743,,0.43,FALSE,
5734,,0.43,FALSE,
5273,,0.43,FALSE,
13157,,0.43,TRUE,0.43
13156,,0.43,TRUE,0.43
13158,,0.43,TRUE,0.43
13152,,0.43,TRUE,0.43
873,1.1,0.43,FALSE,
869,0.61,0.43,FALSE,
13368,,0.43,TRUE,0.43
13366,,0.43,TRUE,0.43
1030,1.1,0.43,FALSE,
13360,,0.43,TRUE,0.43
1026,0.62,0.43,FALSE,
13359,,0.43,TRUE,0.43
13773,,0.43,TRUE,0.43
311,0.58,0.429,FALSE,
310,0.58,0.429,FALSE,
956,0.61,0.429,FALSE,
970,1.33,0.429,FALSE,
314,0.58,0.429,FALSE,
893,0.61,0.429,FALSE,
313,0.58,0.429,FALSE,
312,0.58,0.429,FALSE,
4430,,0.428,FALSE,
13755,,0.428,TRUE,0.39
8157,,0.426,FALSE,
8139,,0.426,FALSE,
958,0.75,0.426,FALSE,
8124,,0.426,FALSE,
8112,,0.426,FALSE,
8163,,0.426,FALSE,
8115,,0.426,FALSE,
8135,,0.426,FALSE,
8133,,0.426,FALSE,
8199,,0.425,FALSE,
8118,,0.425,FALSE,
8132,,0.425,FALSE,
8189,,0.425,FALSE,
8183,,0.425,FALSE,
8138,,0.425,FALSE,
12829,,0.425,TRUE,0.43
895,0.74,0.425,FALSE,
12886,,0.425,TRUE,0.43
12868,,0.425,TRUE,0.43
8175,,0.425,FALSE,
13389,,0.425,TRUE,0.42
8200,,0.425,FALSE,
13102,,0.425,TRUE,0.43
13084,,0.425,TRUE,0.43
12847,,0.425,TRUE,0.43
941,1.42,0.424,FALSE,
1028,0.74,0.423,FALSE,
5429,,0.423,FALSE,
23439,,0.423,FALSE,
23457,,0.422,FALSE,
8136,,0.422,FALSE,
871,0.74,0.422,FALSE,
8119,,0.422,FALSE,
8168,,0.422,FALSE,
8169,,0.422,FALSE,
8177,,0.422,FALSE,
8165,,0.422,FALSE,
8186,,0.422,FALSE,
8191,,0.422,FALSE,
4715,,0.422,FALSE,
4719,,0.422,FALSE,
8178,,0.422,FALSE,
440,1.01,0.422,FALSE,
4723,,0.422,FALSE,
4727,,0.422,FALSE,
8196,,0.422,FALSE,
8160,,0.422,FALSE,
8159,,0.422,FALSE,
8158,,0.422,FALSE,
8155,,0.422,FALSE,
345,0.59,0.422,FALSE,
346,0.59,0.422,FALSE,
8111,,0.422,FALSE,
453,1.01,0.422,FALSE,
8150,,0.422,FALSE,
347,0.59,0.422,FALSE,
466,1.01,0.422,FALSE,
8117,,0.422,FALSE,
348,0.59,0.422,FALSE,
414,1.01,0.422,FALSE,
349,0.59,0.422,FALSE,
8146,,0.422,FALSE,
8130,,0.422,FALSE,
8144,,0.422,FALSE,
8143,,0.422,FALSE,
427,1.01,0.422,FALSE,
8141,,0.422,FALSE,
4432,,0.422,FALSE,
13144,,0.421,TRUE,0.42
4431,,0.421,FALSE,
7580,0.42,0.42,FALSE,
7579,0.42,0.42,FALSE,
5353,,0.42,FALSE,
5358,,0.42,FALSE,
7578,0.42,0.42,FALSE,
6419,,0.42,FALSE,
5754,,0.42,FALSE,
5333,,0.42,FALSE,
5364,,0.42,FALSE,
7577,0.42,0.42,FALSE,
7576,0.42,0.42,FALSE,
5328,,0.42,FALSE,
5320,,0.42,FALSE,
5365,,0.42,FALSE,
7575,0.42,0.42,FALSE,
7585,0.42,0.42,FALSE,
6420,,0.42,FALSE,
23677,,0.42,FALSE,
6435,,0.42,FALSE,
6433,,0.42,FALSE,
6432,,0.42,FALSE,
6431,,0.42,FALSE,
6430,,0.42,FALSE,
6429,,0.42,FALSE,
6428,,0.42,FALSE,
6427,,0.42,FALSE,
7574,0.42,0.42,FALSE,
6422,,0.42,FALSE,
7584,0.42,0.42,FALSE,
6426,,0.42,FALSE,
6425,,0.42,FALSE,
5755,,0.42,FALSE,
7583,0.42,0.42,FALSE,
7573,0.42,0.42,FALSE,
5756,,0.42,FALSE,
7582,0.42,0.42,FALSE,
7572,0.42,0.42,FALSE,
5757,,0.42,FALSE,
6421,,0.42,FALSE,
6423,,0.42,FALSE,
966,0.59,0.42,FALSE,
903,0.59,0.42,FALSE,
7571,0.42,0.42,FALSE,
900,1.34,0.42,FALSE,
23406,,0.42,FALSE,
5339,,0.42,FALSE,
5340,,0.42,FALSE,
5345,,0.42,FALSE,
7570,0.42,0.42,FALSE,
7569,0.42,0.42,FALSE,
7568,0.42,0.42,FALSE,
7567,0.42,0.42,FALSE,
7566,0.42,0.42,FALSE,
7565,0.42,0.42,FALSE,
7564,0.42,0.42,FALSE,
7563,0.42,0.42,FALSE,
6424,,0.42,FALSE,
6434,,0.42,FALSE,
7581,0.42,0.42,FALSE,
8131,,0.419,FALSE,
8185,,0.419,FALSE,
8123,,0.419,FALSE,
8198,,0.419,FALSE,
8153,,0.419,FALSE,
8120,,0.419,FALSE,
8190,,0.419,FALSE,
8129,,0.419,FALSE,
8197,,0.419,FALSE,
8182,,0.419,FALSE,
8116,,0.419,FALSE,
8148,,0.419,FALSE,
8174,,0.419,FALSE,
8147,,0.419,FALSE,
943,0.57,0.419,FALSE,
8145,,0.419,FALSE,
963,1.33,0.419,FALSE,
8181,,0.419,FALSE,
880,0.57,0.418,FALSE,
13617,,0.418,TRUE,0.38
332,0.58,0.417,FALSE,
331,0.58,0.417,FALSE,
5393,,0.417,FALSE,
5397,,0.417,FALSE,
334,0.58,0.417,FALSE,
5391,,0.417,FALSE,
330,0.58,0.417,FALSE,
5381,,0.417,FALSE,
5385,,0.417,FALSE,
333,0.58,0.417,FALSE,
5387,,0.417,FALSE,
324,0.58,0.415,FALSE,
469,0.95,0.415,FALSE,
322,0.58,0.415,FALSE,
417,0.95,0.415,FALSE,
320,0.58,0.415,FALSE,
430,0.95,0.415,FALSE,
443,0.95,0.415,FALSE,
323,0.58,0.415,FALSE,
23754,,0.415,FALSE,
321,0.58,0.415,FALSE,
456,0.95,0.415,FALSE,
23822,,0.415,FALSE,
13465,,0.414,TRUE,0.41
1001,1.1,0.413,FALSE,
844,1.1,0.413,FALSE,
23284,,0.412,FALSE,
441,1.05,0.412,FALSE,
428,1.05,0.412,FALSE,
23299,,0.412,FALSE,
23285,,0.412,FALSE,
23221,,0.412,FALSE,
23297,,0.412,FALSE,
23298,,0.412,FALSE,
23220,,0.412,FALSE,
23287,,0.412,FALSE,
454,1.05,0.412,FALSE,
23301,,0.412,FALSE,
13772,,0.412,TRUE,0.37
23286,,0.412,FALSE,
23223,,0.412,FALSE,
467,1.05,0.412,FALSE,
23300,,0.412,FALSE,
23222,,0.412,FALSE,
415,1.05,0.412,FALSE,
857,1.27,0.411,FALSE,
461,0.75,0.411,FALSE,
465,1.06,0.411,FALSE,
413,1.06,0.411,FALSE,
426,1.06,0.411,FALSE,
439,1.06,0.411,FALSE,
422,0.75,0.411,FALSE,
1014,1.27,0.411,FALSE,
448,0.75,0.411,FALSE,
452,1.06,0.411,FALSE,
474,0.75,0.411,FALSE,
435,0.75,0.411,FALSE,
5148,,0.41,FALSE,
23350,,0.41,FALSE,
7518,0.41,0.41,FALSE,
7519,0.41,0.41,FALSE,
23490,,0.41,FALSE,
7520,0.41,0.41,FALSE,
7521,0.41,0.41,FALSE,
7522,0.41,0.41,FALSE,
7523,0.41,0.41,FALSE,
7524,0.41,0.41,FALSE,
7525,0.41,0.41,FALSE,
7526,0.41,0.41,FALSE,
7527,0.41,0.41,FALSE,
7528,0.41,0.41,FALSE,
7529,0.41,0.41,FALSE,
7530,0.41,0.41,FALSE,
7531,0.41,0.41,FALSE,
7555,0.41,0.41,FALSE,
7556,0.41,0.41,FALSE,
7557,0.41,0.41,FALSE,
7558,0.41,0.41,FALSE,
7559,0.41,0.41,FALSE,
7560,0.41,0.41,FALSE,
7561,0.41,0.41,FALSE,
7562,0.41,0.41,FALSE,
7532,0.41,0.41,FALSE,
7533,0.41,0.41,FALSE,
7534,0.41,0.41,FALSE,
7543,0.41,0.41,FALSE,
7535,0.41,0.41,FALSE,
7536,0.41,0.41,FALSE,
7544,0.41,0.41,FALSE,
7537,0.41,0.41,FALSE,
7538,0.41,0.41,FALSE,
7539,0.41,0.41,FALSE,
7540,0.41,0.41,FALSE,
7541,0.41,0.41,FALSE,
7542,0.41,0.41,FALSE,
7545,0.41,0.41,FALSE,
7546,0.41,0.41,FALSE,
7547,0.41,0.41,FALSE,
7548,0.41,0.41,FALSE,
7549,0.41,0.41,FALSE,
7550,0.41,0.41,FALSE,
7551,0.41,0.41,FALSE,
7552,0.41,0.41,FALSE,
7553,0.41,0.41,FALSE,
7554,0.41,0.41,FALSE,
4886,,0.41,FALSE,
5120,,0.41,FALSE,
5123,,0.41,FALSE,
5124,,0.41,FALSE,
5125,,0.41,FALSE,
5126,,0.41,FALSE,
5127,,0.41,FALSE,
5128,,0.41,FALSE,
5129,,0.41,FALSE,
5130,,0.41,FALSE,
5131,,0.41,FALSE,
5132,,0.41,FALSE,
5133,,0.41,FALSE,
5134,,0.41,FALSE,
5135,,0.41,FALSE,
5136,,0.41,FALSE,
5137,,0.41,FALSE,
5138,,0.41,FALSE,
5139,,0.41,FALSE,
5140,,0.41,FALSE,
5141,,0.41,FALSE,
5142,,0.41,FALSE,
5143,,0.41,FALSE,
5144,,0.41,FALSE,
5146,,0.41,FALSE,
5147,,0.41,FALSE,
5149,,0.41,FALSE,
5150,,0.41,FALSE,
5151,,0.41,FALSE,
5152,,0.41,FALSE,
5153,,0.41,FALSE,
5154,,0.41,FALSE,
5155,,0.41,FALSE,
5156,,0.41,FALSE,
5157,,0.41,FALSE,
5158,,0.41,FALSE,
5159,,0.41,FALSE,
5160,,0.41,FALSE,
5161,,0.41,FALSE,
5162,,0.41,FALSE,
5163,,0.41,FALSE,
5164,,0.41,FALSE,
5165,,0.41,FALSE,
5166,,0.41,FALSE,
5167,,0.41,FALSE,
5168,,0.41,FALSE,
5169,,0.41,FALSE,
5170,,0.41,FALSE,
5171,,0.41,FALSE,
5172,,0.41,FALSE,
5173,,0.41,FALSE,
5174,,0.41,FALSE,
5175,,0.41,FALSE,
5176,,0.41,FALSE,
5177,,0.41,FALSE,
5178,,0.41,FALSE,
5179,,0.41,FALSE,
5180,,0.41,FALSE,
5181,,0.41,FALSE,
5182,,0.41,FALSE,
5183,,0.41,FALSE,
5184,,0.41,FALSE,
5185,,0.41,FALSE,
5186,,0.41,FALSE,
5187,,0.41,FALSE,
5188,,0.41,FALSE,
5189,,0.41,FALSE,
5190,,0.41,FALSE,
5191,,0.41,FALSE,
5192,,0.41,FALSE,
5193,,0.41,FALSE,
5194,,0.41,FALSE,
5195,,0.41,FALSE,
5196,,0.41,FALSE,
5197,,0.41,FALSE,
5198,,0.41,FALSE,
5199,,0.41,FALSE,
5200,,0.41,FALSE,
5201,,0.41,FALSE,
5202,,0.41,FALSE,
5203,,0.41,FALSE,
5204,,0.41,FALSE,
5205,,0.41,FALSE,
5206,,0.41,FALSE,
5207,,0.41,FALSE,
5208,,0.41,FALSE,
5209,,0.41,FALSE,
5210,,0.41,FALSE,
5211,,0.41,FALSE,
5212,,0.41,FALSE,
5214,,0.41,FALSE,
5215,,0.41,FALSE,
5216,,0.41,FALSE,
5217,,0.41,FALSE,
5218,,0.41,FALSE,
5219,,0.41,FALSE,
5220,,0.41,FALSE,
5221,,0.41,FALSE,
5222,,0.41,FALSE,
5223,,0.41,FALSE,
5224,,0.41,FALSE,
5225,,0.41,FALSE,
5226,,0.41,FALSE,
5227,,0.41,FALSE,
5228,,0.41,FALSE,
5229,,0.41,FALSE,
5230,,0.41,FALSE,
5231,,0.41,FALSE,
5232,,0.41,FALSE,
5233,,0.41,FALSE,
5234,,0.41,FALSE,
5235,,0.41,FALSE,
5236,,0.41,FALSE,
5237,,0.41,FALSE,
5238,,0.41,FALSE,
5239,,0.41,FALSE,
5240,,0.41,FALSE,
5241,,0.41,FALSE,
5242,,0.41,FALSE,
5213,,0.41,FALSE,
5327,,0.41,FALSE,
5352,,0.41,FALSE,
561,1.02,0.41,FALSE,
564,0.68,0.41,FALSE,
587,1.02,0.41,FALSE,
23333,,0.41,FALSE,
23343,,0.41,FALSE,
23348,,0.41,FALSE,
603,0.68,0.41,FALSE,
23487,,0.41,FALSE,
23488,,0.41,FALSE,
23489,,0.41,FALSE,
872,1.05,0.41,FALSE,
1029,1.05,0.41,FALSE,
5145,,0.41,FALSE,
13762,,0.409,TRUE,0.41
528,0.63,0.407,FALSE,
526,0.63,0.407,FALSE,
527,0.63,0.407,FALSE,
525,0.63,0.407,FALSE,
1024,0.57,0.406,FALSE,
926,1.26,0.406,FALSE,
13621,,0.405,TRUE,0.36
12809,,0.405,TRUE,0.36
867,0.57,0.405,FALSE,
919,0.55,0.405,FALSE,
989,1.26,0.405,FALSE,
13458,,0.404,TRUE,0.4
471,0.99,0.404,FALSE,
458,0.99,0.404,FALSE,
445,0.99,0.404,FALSE,
432,0.99,0.404,FALSE,
419,0.99,0.404,FALSE,
982,0.55,0.403,FALSE,
363,0.58,0.402,FALSE,
362,0.58,0.402,FALSE,
361,0.58,0.402,FALSE,
4728,,0.402,FALSE,
340,0.58,0.402,FALSE,
341,0.58,0.402,FALSE,
4716,,0.402,FALSE,
342,0.58,0.402,FALSE,
984,1.25,0.402,FALSE,
921,1.25,0.402,FALSE,
360,0.58,0.402,FALSE,
4720,,0.402,FALSE,
13265,,0.402,TRUE,0.4
4724,,0.402,FALSE,
343,0.58,0.402,FALSE,
364,0.58,0.402,FALSE,
344,0.58,0.402,FALSE,
5817,,0.401,FALSE,
431,0.98,0.401,FALSE,
444,0.98,0.401,FALSE,
4606,,0.401,FALSE,
5827,,0.401,FALSE,
418,0.98,0.401,FALSE,
5837,,0.401,FALSE,
457,0.98,0.401,FALSE,
5807,,0.401,FALSE,
12983,,0.401,TRUE,0.4
4600,,0.401,FALSE,
470,0.98,0.401,FALSE,
6532,,0.4,FALSE,
5823,,0.4,FALSE,
726,1,0.4,FALSE,
718,1,0.4,FALSE,
23269,,0.4,FALSE,
23270,,0.4,FALSE,
23271,,0.4,FALSE,
707,0.67,0.4,FALSE,
13293,,0.4,TRUE,0.4
13294,,0.4,TRUE,0.4
13295,,0.4,TRUE,0.4
13296,,0.4,TRUE,0.4
13301,,0.4,TRUE,0.4
13302,,0.4,TRUE,0.4
13303,,0.4,TRUE,0.4
705,1,0.4,FALSE,
7485,0.4,0.4,FALSE,
7486,0.4,0.4,FALSE,
7487,0.4,0.4,FALSE,
7488,0.4,0.4,FALSE,
7489,0.4,0.4,FALSE,
7490,0.4,0.4,FALSE,
7491,0.4,0.4,FALSE,
7492,0.4,0.4,FALSE,
7493,0.4,0.4,FALSE,
704,1,0.4,FALSE,
696,0.67,0.4,FALSE,
6540,,0.4,FALSE,
6538,,0.4,FALSE,
6537,,0.4,FALSE,
6536,,0.4,FALSE,
6534,,0.4,FALSE,
6533,,0.4,FALSE,
6530,,0.4,FALSE,
6529,,0.4,FALSE,
6528,,0.4,FALSE,
6535,,0.4,FALSE,
6526,,0.4,FALSE,
6525,,0.4,FALSE,
6527,,0.4,FALSE,
7515,0.4,0.4,FALSE,
7516,0.4,0.4,FALSE,
7517,0.4,0.4,FALSE,
7494,0.4,0.4,FALSE,
7503,0.4,0.4,FALSE,
692,0.67,0.4,FALSE,
690,1,0.4,FALSE,
7495,0.4,0.4,FALSE,
7504,0.4,0.4,FALSE,
7505,0.4,0.4,FALSE,
7496,0.4,0.4,FALSE,
7506,0.4,0.4,FALSE,
7497,0.4,0.4,FALSE,
7498,0.4,0.4,FALSE,
7499,0.4,0.4,FALSE,
7500,0.4,0.4,FALSE,
7501,0.4,0.4,FALSE,
7502,0.4,0.4,FALSE,
7507,0.4,0.4,FALSE,
13385,,0.4,TRUE,0.4
717,0.67,0.4,FALSE,
7508,0.4,0.4,FALSE,
7509,0.4,0.4,FALSE,
13392,,0.4,TRUE,0.4
7510,0.4,0.4,FALSE,
7511,0.4,0.4,FALSE,
7512,0.4,0.4,FALSE,
7513,0.4,0.4,FALSE,
7514,0.4,0.4,FALSE,
4447,,0.4,FALSE,
684,0.67,0.4,FALSE,
676,0.67,0.4,FALSE,
23484,,0.4,FALSE,
23483,,0.4,FALSE,
4439,,0.4,FALSE,
4443,,0.4,FALSE,
23782,,0.4,FALSE,
23783,,0.4,FALSE,
747,0.4,0.4,FALSE,
748,0.4,0.4,FALSE,
752,0.4,0.4,FALSE,
753,0.4,0.4,FALSE,
754,0.4,0.4,FALSE,
755,0.4,0.4,FALSE,
756,0.4,0.4,FALSE,
675,0.67,0.4,FALSE,
673,1,0.4,FALSE,
672,1,0.4,FALSE,
23678,,0.4,FALSE,
4597,,0.4,FALSE,
4602,,0.4,FALSE,
4598,,0.4,FALSE,
4608,,0.4,FALSE,
4603,,0.4,FALSE,
4604,,0.4,FALSE,
13472,,0.4,TRUE,0.4
6539,,0.4,FALSE,
6531,,0.4,FALSE,
5875,,0.4,FALSE,
664,0.67,0.4,FALSE,
5482,,0.4,FALSE,
5887,,0.4,FALSE,
5838,,0.4,FALSE,
4696,,0.4,FALSE,
4699,,0.4,FALSE,
4702,,0.4,FALSE,
4708,,0.4,FALSE,
5114,,0.4,FALSE,
4711,,0.4,FALSE,
4705,,0.4,FALSE,
13126,,0.4,TRUE,0.4
6218,,0.4,FALSE,
6217,,0.4,FALSE,
6208,,0.4,FALSE,
6207,,0.4,FALSE,
6198,,0.4,FALSE,
6197,,0.4,FALSE,
6188,,0.4,FALSE,
6187,,0.4,FALSE,
651,1,0.4,FALSE,
6178,,0.4,FALSE,
